commit,repo,package,smell,cause,metric
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,56
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.utils,God Component,MANY_CLASSES,31
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,35
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,36
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,36
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,53
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,52
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,58
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,34
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,tika-cpu_1,org.apache.tika.parser.microsoft.chm,God Component,MANY_CLASSES,32
7a9411f9d06a667114f9ea67ad48f1099be1ec3b,tika-cpu_18,org.apache.tika.batch,God Component,MANY_CLASSES,31
7a9411f9d06a667114f9ea67ad48f1099be1ec3b,tika-cpu_18,org.apache.tika.metadata,God Component,MANY_CLASSES,33
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,54
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,32
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,32
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,47
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,39
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,32
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,34
eb6e07eee192ba961272e4a58eb3bb40bb2371c8,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,49
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,54
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,32
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,32
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,47
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,38
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,32
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,34
e2250e0b3ac19dbeda7672102fc648be6644f303,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,49
26e79a5927e4f89a925c3ce61c866e0ca8aec489,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
3d244dee56063e09a32fffa3ed2ba742acdd4b70,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
b9617fbc298b8dc4b757daa42a684678d48fefe4,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
b9617fbc298b8dc4b757daa42a684678d48fefe4,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
b9617fbc298b8dc4b757daa42a684678d48fefe4,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,42
b206755d21482a519180e5a70f760e494ee73252,tika-cpu_19,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.example,God Component,MANY_CLASSES,47
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.sax,God Component,MANY_CLASSES,54
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.server,God Component,MANY_CLASSES,38
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.batch,God Component,MANY_CLASSES,32
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.detect,God Component,MANY_CLASSES,32
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.parser,God Component,MANY_CLASSES,43
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.mime,God Component,MANY_CLASSES,32
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.metadata,God Component,MANY_CLASSES,33
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.fork,God Component,MANY_CLASSES,32
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
6a366e51fcab9c53ce29e336c086944315959d95,tika-cpu_10,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.sax,God Component,MANY_CLASSES,43
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.mime,God Component,MANY_CLASSES,31
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.parser,God Component,MANY_CLASSES,32
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.batch,God Component,MANY_CLASSES,31
39b9c1cc3612fcc4921704004c1f7fec12428303,tika-cpu_15,org.apache.tika.example,God Component,MANY_CLASSES,49
f033bcf5dff844fc01baf480596582b89095435e,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
f033bcf5dff844fc01baf480596582b89095435e,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,31
f033bcf5dff844fc01baf480596582b89095435e,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,35
385c9930d65b4263c1bf26781e38a80195c9a1df,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,71
385c9930d65b4263c1bf26781e38a80195c9a1df,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
385c9930d65b4263c1bf26781e38a80195c9a1df,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,33
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.example,God Component,MANY_CLASSES,49
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.batch,God Component,MANY_CLASSES,31
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.parser,God Component,MANY_CLASSES,32
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.mime,God Component,MANY_CLASSES,31
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.sax,God Component,MANY_CLASSES,45
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
80b27e6d843d221de87591d34632e546c0d23b1a,tika-cpu_6,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,40
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,32
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,55
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.utils,God Component,MANY_CLASSES,31
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,35
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,36
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,36
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,53
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,52
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,58
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,34
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,tika-cpu_1,org.apache.tika.parser.microsoft.chm,God Component,MANY_CLASSES,32
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.example,God Component,MANY_CLASSES,49
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.sax,God Component,MANY_CLASSES,52
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.batch,God Component,MANY_CLASSES,31
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.detect,God Component,MANY_CLASSES,32
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.parser,God Component,MANY_CLASSES,39
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.mime,God Component,MANY_CLASSES,32
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.metadata,God Component,MANY_CLASSES,35
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
abfca01daa44764403e4fc708a4b40998a1091e5,tika-cpu_18,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.example,God Component,MANY_CLASSES,49
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.batch,God Component,MANY_CLASSES,31
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.parser,God Component,MANY_CLASSES,35
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.mime,God Component,MANY_CLASSES,31
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.sax,God Component,MANY_CLASSES,45
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,tika-cpu_16,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
76cfbc18533c65ecfc07b3233015b9886938bf08,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
76cfbc18533c65ecfc07b3233015b9886938bf08,tika-cpu_12,org.apache.tika.sax,God Component,MANY_CLASSES,35
19c87d948588c84927e3b03babbabdf4310a349c,tika-cpu_18,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
19c87d948588c84927e3b03babbabdf4310a349c,tika-cpu_18,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
19c87d948588c84927e3b03babbabdf4310a349c,tika-cpu_18,org.apache.tika.sax,God Component,MANY_CLASSES,42
19c87d948588c84927e3b03babbabdf4310a349c,tika-cpu_18,org.apache.tika.parser,God Component,MANY_CLASSES,32
486281b69d4d0f83ec4c35b85514b18b90a17eb8,tika-cpu_16,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
80a1126072d9af786e09f30a4fd951b45c844cec,tika-cpu_3,org.apache.tika.example,God Component,MANY_CLASSES,43
80a1126072d9af786e09f30a4fd951b45c844cec,tika-cpu_3,org.apache.tika.mime,God Component,MANY_CLASSES,31
80a1126072d9af786e09f30a4fd951b45c844cec,tika-cpu_3,org.apache.tika.sax,God Component,MANY_CLASSES,43
80a1126072d9af786e09f30a4fd951b45c844cec,tika-cpu_3,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
80a1126072d9af786e09f30a4fd951b45c844cec,tika-cpu_3,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,36
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.example,God Component,MANY_CLASSES,49
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.batch,God Component,MANY_CLASSES,31
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.detect,God Component,MANY_CLASSES,31
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.parser,God Component,MANY_CLASSES,37
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.mime,God Component,MANY_CLASSES,31
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.sax,God Component,MANY_CLASSES,45
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.metadata,God Component,MANY_CLASSES,34
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
6a32d49c40f247bed089a6663e42255da8a9151c,tika-cpu_19,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,31
b303c6ac4dffe30b0c30039da4c955a761fa1c6a,tika-cpu_13,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.example,God Component,MANY_CLASSES,49
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.batch,God Component,MANY_CLASSES,31
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.detect,God Component,MANY_CLASSES,31
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.parser,God Component,MANY_CLASSES,37
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.mime,God Component,MANY_CLASSES,31
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.sax,God Component,MANY_CLASSES,45
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.metadata,God Component,MANY_CLASSES,34
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
6be752c7e867ece0db96f36e8166cf97f8e5032a,tika-cpu_23,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,31
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.example,God Component,MANY_CLASSES,49
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.batch,God Component,MANY_CLASSES,31
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.detect,God Component,MANY_CLASSES,31
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.parser,God Component,MANY_CLASSES,39
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.mime,God Component,MANY_CLASSES,31
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,45
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.metadata,God Component,MANY_CLASSES,35
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
9ad510cc67871e266aece1684b21a94b524517c3,tika-cpu_14,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.example,God Component,MANY_CLASSES,47
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.sax,God Component,MANY_CLASSES,54
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.server,God Component,MANY_CLASSES,38
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.batch,God Component,MANY_CLASSES,32
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.detect,God Component,MANY_CLASSES,32
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.parser,God Component,MANY_CLASSES,43
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.mime,God Component,MANY_CLASSES,32
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.metadata,God Component,MANY_CLASSES,33
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.fork,God Component,MANY_CLASSES,32
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,65
f3fac43b3dd3c4a735c2de2598176eda865aed9b,tika-cpu_11,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,33
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,49
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,31
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,38
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,31
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,45
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
30b0f6674450f9aab4bacb5ab071ae96f4835c63,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,42
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.example,God Component,MANY_CLASSES,49
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.batch,God Component,MANY_CLASSES,31
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.parser,God Component,MANY_CLASSES,32
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.mime,God Component,MANY_CLASSES,31
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,43
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
6c595fbd3ecefe598cc96b34e2e0baa1f064f6df,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.example,God Component,MANY_CLASSES,49
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.sax,God Component,MANY_CLASSES,52
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.batch,God Component,MANY_CLASSES,31
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.detect,God Component,MANY_CLASSES,32
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.parser,God Component,MANY_CLASSES,40
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.mime,God Component,MANY_CLASSES,32
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.metadata,God Component,MANY_CLASSES,33
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
d0324f8e4fa70fce67d56dc70f611f5535fe229b,tika-cpu_24,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
cbe900f8f158bc1e013c74e7d0e176658f9619e7,tika-cpu_24,org.apache.tika.server,God Component,MANY_CLASSES,38
cbe900f8f158bc1e013c74e7d0e176658f9619e7,tika-cpu_24,org.apache.tika.sax,God Component,MANY_CLASSES,42
cbe900f8f158bc1e013c74e7d0e176658f9619e7,tika-cpu_24,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
cbe900f8f158bc1e013c74e7d0e176658f9619e7,tika-cpu_24,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
6f7177ff791539fd277e7dc59e0f7fbe5e3f0e5a,tika-cpu_7,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
6f7177ff791539fd277e7dc59e0f7fbe5e3f0e5a,tika-cpu_7,org.apache.tika.sax,God Component,MANY_CLASSES,35
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.sax,God Component,MANY_CLASSES,45
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.mime,God Component,MANY_CLASSES,31
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.parser,God Component,MANY_CLASSES,32
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.batch,God Component,MANY_CLASSES,31
3bee1d99fe84c691b58b06b3833ec933e26c9e01,tika-cpu_13,org.apache.tika.example,God Component,MANY_CLASSES,49
96742ab2fe31bd8d6031d0730baec6df26929b86,tika-cpu_20,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.sax,God Component,MANY_CLASSES,43
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.mime,God Component,MANY_CLASSES,31
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.parser,God Component,MANY_CLASSES,32
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.batch,God Component,MANY_CLASSES,31
abd6b8744917816a4695aca42e9f8e9cf9f09263,tika-cpu_9,org.apache.tika.example,God Component,MANY_CLASSES,46
1612028a0d81a563ba9d17ccc75f6579aa15d61a,tika-cpu_17,org.apache.tika.example,God Component,MANY_CLASSES,49
1612028a0d81a563ba9d17ccc75f6579aa15d61a,tika-cpu_17,org.apache.tika.batch,God Component,MANY_CLASSES,31
1612028a0d81a563ba9d17ccc75f6579aa15d61a,tika-cpu_17,org.apache.tika.detect,God Component,MANY_CLASSES,31
1612028a0d81a563ba9d17ccc75f6579aa15d61a,tika-cpu_17,org.apache.tika.parser,God Component,MANY_CLASSES,37
