commit,package,additions,deletions,LOC,change
d50a69361bd0196fb2595313cb47222f61701ba4,org.apache.tika.parser.microsoft.ooxml,89,26,4318,63
2ae7206d9c99fb553314cff21bb155d4e6f06d12,org.apache.tika.parser.microsoft.ooxml,77,16,4379,61
8a45f67a2e3641b08fcfb5e2283e4a43ff86f3cd,org.apache.tika.parser.microsoft.ooxml,24,21,4382,3
b3f1497caaafa1b53295d87592329f8d7cbca38b,org.apache.tika.parser.microsoft.ooxml,3,1,4384,2
01163e23cc9d1701e4a23f6cb13771a31aa99f08,org.apache.tika.parser.microsoft.ooxml,2,1,4385,1
47ba703d6e682147fa3e6abb9a9cc756c7fc2760,org.apache.tika.parser.microsoft.ooxml,2,10,4377,-8
81fad8c97e60a3de7d926dc4ce10cbd235549583,org.apache.tika.parser.microsoft.ooxml,1258,0,5635,1258
d19e4725ff0549597f9156bb0c1e7759f6ce08d9,org.apache.tika.parser.microsoft.ooxml,1487,284,6838,1203
fe20ecd83ea43e5ec6ad0e9fded9d803cb011251,org.apache.tika.parser.microsoft.ooxml,8,8,6838,0
894301307da5167c95585688f9448d3050f53aaa,org.apache.tika.parser.microsoft.ooxml,710,187,7361,523
f93d4e1fffdb4a441f7fa750a43691adfa70c392,org.apache.tika.parser.microsoft.ooxml,35,22,7374,13
1aca10a26dada02a045a1bc9eb7c3cfc1b36a83e,org.apache.tika.parser.microsoft.ooxml,70,33,7411,37
806eaf8b1802a3a3071a5ae0bdc35c20d6739280,org.apache.tika.parser.microsoft.ooxml,193,12,7592,181
4469ca2c4ea725e9f5d94c116aaf248deea2a6eb,org.apache.tika.parser.microsoft.ooxml,142,37,7697,105
615bf75fc11e8fc299be550b8cd4bb24f45a264a,org.apache.tika.parser.microsoft.ooxml,34,4,7727,30
3ee9fd5bf3df913dc8d3cf8cf76da433bb7f9e17,org.apache.tika.parser.microsoft.ooxml,330,97,7960,233
192e3caa77b7c23a99d0d3abb2b8f41f335481e0,org.apache.tika.parser.microsoft.ooxml,0,3,7957,-3
faf6c2b24814ded27f05388f8a417c2df5bf5c7a,org.apache.tika.parser.microsoft.ooxml,55,10,8002,45
0f78a314f52b64d84072758ea66fc0d797271f2f,org.apache.tika.parser.microsoft.ooxml,77,20,8059,57
653b980f51feff361381f440bef087e20c69784f,org.apache.tika.parser.microsoft.ooxml,190,174,8075,16
90cdf1f6a844e0d0541167bc0364bb3963f93b2d,org.apache.tika.parser.microsoft.ooxml,1954,159,9870,1795
ca37313a716d4eaa3a15a4ba770f89ee23832e99,org.apache.tika.parser.microsoft.ooxml,130,55,9945,75
376318fc1b34014ec31d5fbfdfa962183ea8c717,org.apache.tika.parser.microsoft.ooxml,126,729,9342,-603
66f6310eec8e8aade078f0ca32a07399008ef1b1,org.apache.tika.parser.microsoft.ooxml,2,2,9342,0
8eb7d352f6b7a488bfdca172a0707cb514157a34,org.apache.tika.parser.microsoft.ooxml,83,50,9375,33
526fc08f2a0a4c44ea191a10748ca9ef0e834cb3,org.apache.tika.parser.microsoft.ooxml,17,3,9389,14
280ab87e859ef3ca511994b9b7c2a21c8e0d7511,org.apache.tika.parser.microsoft.ooxml,123,58,9454,65
3c0cd647571d23665056de9adcaf5d58dc087fb9,org.apache.tika.parser.microsoft.ooxml,7,3,9458,4
27e026eff589f5829ddb4374de0d85daf37a9d2a,org.apache.tika.parser.microsoft.ooxml,1,6,9453,-5
256a2814f2ee3e7d5f5d9b24447806d6204e4ae0,org.apache.tika.parser.microsoft.ooxml,19,3,9469,16
315a0d6be3714024dd5259444f739a026f0de574,org.apache.tika.parser.microsoft.ooxml,348,17,9800,331
fbd2a4ea272ad90812d50b6c9fec3cd50b3d632b,org.apache.tika.parser.microsoft.ooxml,2,283,9519,-281
a00ced9fe9dbfeb8b6241a9dc4bd74756ec3a3b0,org.apache.tika.parser.microsoft.ooxml,2,1,9520,1
19c0e916982174da20ee98196db840c7465471eb,org.apache.tika.parser.microsoft.ooxml,221,14,9727,207
5877c4c8702a10a76b6c3ee59fbae7daf3c9b062,org.apache.tika.parser.microsoft.ooxml,5,5,9727,0
3aab15f8f277614e3c5783c4862e25d63b737425,org.apache.tika.parser.microsoft.ooxml,18,1,9744,17
dbdead5c1ab375cc615a1db3254be0aac47e209b,org.apache.tika.parser.microsoft.ooxml,239,15,9968,224
67612b8f805ad5d1085db14922d3b3b6ddce19bf,org.apache.tika.parser.microsoft.ooxml,338,29,10277,309
aa4954fb44f707779693faea785acc219739ccd5,org.apache.tika.parser.microsoft.ooxml,20,7,10290,13
0876aa909ffb77dfbd384ebe2f5de0a873ab489a,org.apache.tika.parser.microsoft.ooxml,4,2,10292,2
562e4faf95bc85b3ab2290055860d3e075a66451,org.apache.tika.parser.microsoft.ooxml,67,2,10357,65
d64a32c63f376b9e003a4512adfec05414d4dfe6,org.apache.tika.parser.microsoft.ooxml,47,2,10402,45
70d2455c4ff7c54afe6762d5b50653b8de06f2b2,org.apache.tika.parser.microsoft.ooxml,428,39,10791,389
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.parser.microsoft.ooxml,6412,216,16987,6196
46334b8821d3d9df86491fdc46f669c0c7f39020,org.apache.tika.parser.microsoft.ooxml,47,12,17022,35
6b174ecbb70d1236bdb9886f86bf94f51d3dd881,org.apache.tika.parser.microsoft.ooxml,693,45,17670,648
ed57e6edb225948ca10e2fcb25f8e0fce45f8fc0,org.apache.tika.parser.microsoft.ooxml,15,8,17677,7
7842600560e02a4fd213d175301b4397bbe030a3,org.apache.tika.parser.microsoft.ooxml,218,69,17826,149
d2820ce62545c847a2d3e79b7b4b8a3f2022a619,org.apache.tika.parser.microsoft.ooxml,128,5,17949,123
5cbaed87235c2cee49c9d4fa15d84158d000e986,org.apache.tika.parser.microsoft.ooxml,86,19,18016,67
134cb3812aba88152f665c1d14ff65092f21d051,org.apache.tika.parser.microsoft.ooxml,441,95,18362,346
ebb4bc6d7bf82fe618b7a4b5f4e9b4278b96c0d2,org.apache.tika.parser.microsoft.ooxml,426,87,18701,339
b9825c608b0553ba780e1f3a92d6f67bb57aadae,org.apache.tika.parser.microsoft.ooxml,0,11,18690,-11
7fd5bd743ab5a242e9c3225f5af6b48235a18455,org.apache.tika.parser.microsoft.ooxml,47,0,18737,47
b618984cc78df5696886404c6579d2bad71e1bb8,org.apache.tika.parser.microsoft.ooxml,488,106,19119,382
8eef0562f82088db3bb66d17d8eb28188468112e,org.apache.tika.parser.microsoft.ooxml,47,11,19155,36
9f0144c248c210c03b7a3f3afa7885211dde3b52,org.apache.tika.parser.microsoft.ooxml,15,0,19170,15
4e03f90cf0a20375819f33371ec094386a744f36,org.apache.tika.parser.microsoft.ooxml,71,43,19198,28
b422edafa74dc2d9efc4c8d01d59fd468e915840,org.apache.tika.parser.microsoft.ooxml,71,43,19226,28
3621ee4abde21f66ebab200ba2788e160b8df65d,org.apache.tika.parser.microsoft.ooxml,133,54,19305,79
74574e38cb2f53395c185742928052d17b181b5a,org.apache.tika.parser.microsoft.ooxml,31,1,19335,30
5638ebc0db0b88341ba663d5ba12eebbe2925240,org.apache.tika.parser.microsoft.ooxml,75,11,19399,64
7dd38d5500c539328e2b0a083e1998a28e680539,org.apache.tika.parser.microsoft.ooxml,75,11,19463,64
f16bd0e2dc8b86fc3cc58b9a80dc7544d549651d,org.apache.tika.parser.microsoft.ooxml,23,21,19465,2
b5f5403fb150f2a290fe1cfa10a6fe572b1dd50a,org.apache.tika.parser.microsoft.ooxml,23,21,19467,2
93cbed6df993ef01e59c55b86449b664e9052cae,org.apache.tika.parser.microsoft.ooxml,49,3,19513,46
d4fd659ac5c3070104a85df4a535afe570b08a0e,org.apache.tika.parser.microsoft.ooxml,27,1,19539,26
6fa83ffd835f5af7dd813213776933a5080c56b6,org.apache.tika.parser.microsoft.ooxml,22,15,19546,7
ef3fc7bd4de8856038bf31eb0a3dddb343f52d28,org.apache.tika.parser.microsoft.ooxml,147,11,19682,136
a047fa945c033666723cd0f18c536c1d56cac436,org.apache.tika.parser.microsoft.ooxml,32,26,19688,6
f57e0e78c3882c5003cf15b18375a334944d24dd,org.apache.tika.parser.microsoft.ooxml,11,0,19699,11
533354d1a0e7e0b3b4ced7b7958f6e34041bf502,org.apache.tika.parser.microsoft.ooxml,811,5,20505,806
10a8eec119c7a77be76000b30aaffb96a552cc44,org.apache.tika.parser.microsoft.ooxml,89,139,20455,-50
e6e3b8817053e981f3843f1d3b7055b4ae30ed73,org.apache.tika.parser.microsoft.ooxml,89,139,20405,-50
4c510d6a9910044825c6ee8df87c419a3370ab4e,org.apache.tika.parser.microsoft.ooxml,53,0,20458,53
16a8ff95290027682762932b6b29463790fe5b6d,org.apache.tika.parser.microsoft.ooxml,29,5,20482,24
f8b1d9a87c0954c7efb32606d2cce380fddc82a1,org.apache.tika.parser.microsoft.ooxml,29,5,20506,24
50f8591c6c87b756d6d8881c95f9794c51ffa240,org.apache.tika.parser.microsoft.ooxml,2,2,20506,0
1a0d1d3056f0f45a3cb912939784f20767741e7e,org.apache.tika.parser.microsoft.ooxml,16,3,20519,13
b1b035e6bbcff0db24e133b682ac79916f92f599,org.apache.tika.parser.microsoft.ooxml,31,6,20544,25
64bb30844e0caafff1c9ebac7c8b0c5b512ea81e,org.apache.tika.parser.microsoft.ooxml,68,15,20597,53
8110645cc4b181fefd9663b1592213e79a298b0e,org.apache.tika.parser.microsoft.ooxml,2,0,20599,2
e24e6afb1c2a37be266839767115ad6adc5f8dcf,org.apache.tika.parser.microsoft.ooxml,38,77,20560,-39
bc24ccb302d1454a226dbfd38337b8f8050d7e4a,org.apache.tika.parser.microsoft.ooxml,6,0,20566,6
e7b481dd763ff4f586a94b981281923e4604010a,org.apache.tika.parser.microsoft.ooxml,6,0,20572,6
0486852c46f42130c2f1c26cdd35f38005457a83,org.apache.tika.parser.microsoft.ooxml,37,25,20584,12
5cb8d9a9e091ee61c8dc0f334d23c7677f5f519b,org.apache.tika.parser.microsoft.ooxml,2,146,20440,-144
933ad02751de2e622ed8b98ca7a2ccaed9e8a3a5,org.apache.tika.parser.microsoft.ooxml,4,2,20442,2
01c53eaa6d709972b03735574aa58dc0abcdc51c,org.apache.tika.parser.microsoft.ooxml,94,92,20444,2
0b2575b272c727f7c20cc58149dfec9a258ac799,org.apache.tika.parser.microsoft.ooxml,144,55,20533,89
64302aa88bd8de81771712ccafa778a34cefd7c2,org.apache.tika.parser.microsoft.ooxml,2,2,20533,0
93a2c2740edd803cba0273dec92e69c1f2a60dbe,org.apache.tika.parser.microsoft.ooxml,230,2,20761,228
75c8b9f6719555d72ee838880c25280304a9e2e1,org.apache.tika.parser.microsoft.ooxml,3,3,20761,0
06cf66cef14863fee0111dddefaebaa051a40c72,org.apache.tika.parser.microsoft.ooxml,20,2,20779,18
74e1cdb2d1ab0f50e85a116de2f0d9eeb42c6dac,org.apache.tika.parser.microsoft.ooxml,0,1,20778,-1
4131c6e30f2e0eb1feb85e0f7576531d4e830468,org.apache.tika.parser.microsoft.ooxml,2,67,20713,-65
64877c5a6187ecd13e098e99edc97a1f6dc09112,org.apache.tika.parser.microsoft.ooxml,36,7,20742,29
cf5b8123769cb094163331a1395487c1f874c296,org.apache.tika.parser.microsoft.ooxml,36,7,20771,29
919768a649ebb4585ce45cf0f0a37ee0bb371355,org.apache.tika.parser.microsoft.ooxml,17,147,20641,-130
d7006b8cebdb6e97ad14e9536021cc70e01b3923,org.apache.tika.parser.microsoft.ooxml,5,5,20641,0
e1ed5ccd813de86fedb12d77da41d58970b9f52c,org.apache.tika.parser.microsoft.ooxml,21,151,20511,-130
f9cccabcb2d2580739039fbef60f06da97668b13,org.apache.tika.parser.microsoft.ooxml,3,3,20511,0
6745e8db32390ea94ca14f11ef02aa00f1ffc37e,org.apache.tika.parser.microsoft.ooxml,3,3,20511,0
0d9dacdc6ca153572a7570f7934ec82f1c2ea92e,org.apache.tika.parser.microsoft.ooxml,6,0,20517,6
22ff7564f2641ba195f192d7c59e9df4a3a10747,org.apache.tika.parser.microsoft.ooxml,40,5,20552,35
ebbd895749337f5bfaa4a653d245ba9356f3207c,org.apache.tika.parser.microsoft.ooxml,25,0,20577,25
182566114e368ed068ffd9707d77a37ff545efab,org.apache.tika.parser.microsoft.ooxml,1,1,20577,0
313ef8b53ad3bba3f0910bcfb25db683ba6ba209,org.apache.tika.parser.microsoft.ooxml,178,337,20418,-159
547bc73ca009fade75a5fd6062160cd517fb035e,org.apache.tika.parser.microsoft.ooxml,19,2,20435,17
6378e9617b66c4618d78651112c9b201ee5779f9,org.apache.tika.parser.microsoft.ooxml,1,1,20435,0
0cdbbcb45e2fde2963bcf65d485cd7c414779ae9,org.apache.tika.parser.microsoft.ooxml,47,0,20482,47
3af197241323c5b94018ea20086c2cd21ea796d8,org.apache.tika.parser.microsoft.ooxml,0,1,20481,-1
b329820804bb74cc290337041eee595395e77435,org.apache.tika.parser.microsoft.ooxml,7,4,20484,3
4a4a53e15ed5bae19780d70bda30c58f3878aecd,org.apache.tika.parser.microsoft.ooxml,34,1,20517,33
f9104d17ad0b92b243501fdf0863b4ccdaa5e791,org.apache.tika.parser.microsoft.ooxml,5593,5559,20551,34
b09b256c9c496b8788482a92066e79671c4a3531,org.apache.tika.parser.microsoft.ooxml,1,1,20551,0
d4a39b4873d939553e0742487b8c84f072497c1f,org.apache.tika.parser.microsoft.ooxml,32,0,20583,32
b5c3485e9f1c390565ccc0abc5e4609fdab9bd0a,org.apache.tika.parser.microsoft.ooxml,45,37,20591,8
53fef890942bdf69d455abbbecc17cd22d6621d6,org.apache.tika.parser.microsoft.ooxml,1,1,20591,0
44c0c83971ab5503db4e7258e258a0d3a360594a,org.apache.tika.parser.microsoft.ooxml,1,1,20591,0
faad4c316634880df054dc6178e18f172a132d4e,org.apache.tika.parser.microsoft.ooxml,12,18,20585,-6
37f0559c28dd485557f5d66e9c0fe6cb6123b225,org.apache.tika.parser.microsoft.ooxml,12,18,20579,-6
8dfee9ecff0ad4f01555abdae82d5e5e8e5c8690,org.apache.tika.parser.microsoft.ooxml,1,1,20579,0
49bd7d574143fde300151f70319d9cc25559e66d,org.apache.tika.parser.microsoft.ooxml,1,1,20579,0
7ed64a5bd8e564bbe8fce0948a71c1db249fa2fb,org.apache.tika.parser.microsoft.ooxml,1,1,20579,0
372ccd23e6399de9b5d9d93906645e1e4349ec99,org.apache.tika.parser.microsoft.ooxml,1,4,20576,-3
6401ca084ac9409bf6b6c94b2fa4ff293e427133,org.apache.tika.parser.microsoft.ooxml,7,7,20576,0
9ec102102119e6d398c53652e1a28c2c61600f5d,org.apache.tika.parser.microsoft.ooxml,17,19,20574,-2
8dbb5736fa92b323e270e2075b42dce458a3abd6,org.apache.tika.parser.microsoft.ooxml,0,4971,15603,-4971
a43784b19f6b0955478dded71521b0491d21c90b,org.apache.tika.parser.microsoft.ooxml,2785,0,18388,2785
12198666bf0cf6811613c9ae27c4a384e42875b1,org.apache.tika.parser.microsoft.ooxml,2186,0,20574,2186
6e3ee160366ebd6b336d7b9f12984486a3bb886e,org.apache.tika.parser.txt,114,0,114,114
780f13d348531efbda8da1fd11c51039e50f29a9,org.apache.tika.parser.txt,2,2,114,0
32fda63e7bfb1722a3e35d717f68e3242a259c47,org.apache.tika.parser.txt,1,1,114,0
4707526c2f2dc847c9031174f75f25ee94e54803,org.apache.tika.parser.txt,0,11,103,-11
6244bec006f1757753e29c543cf830104441f10d,org.apache.tika.parser.txt,21,29,95,-8
522f4f3ac2aa2f25be83242fcd5f778d8105615f,org.apache.tika.parser.txt,3,4,94,-1
cfe3527af83d582d12a43a6f42ff30bd2d15a379,org.apache.tika.parser.txt,11,60,45,-49
23c4dddb023ba23181b00d1eb752a61a297808b2,org.apache.tika.parser.txt,7,5,47,2
ee2c3b90b736e3ccaeaf204a658e917b87d378df,org.apache.tika.parser.txt,2,2,47,0
6d37de9d208f1f7918df6f81a14a1d3b48a4d37f,org.apache.tika.parser.txt,3,1,49,2
62e58ea2e8ccd2ef1a968349408c990914efa6b6,org.apache.tika.parser.txt,1,3,47,-2
7d91d377a95febaaed68252bf7efaa3c2579db6f,org.apache.tika.parser.txt,103,8,142,95
c943f692982b70a43b4ddec37bc40e2a3de2d318,org.apache.tika.parser.txt,37,9,170,28
a328f9c6ad676d51c34c7dd8584bac72438f99dd,org.apache.tika.parser.txt,3,31,142,-28
4c8f0b8fff933890990c336e40ff5a419d08321c,org.apache.tika.parser.txt,2,2,142,0
3a743efd63e737bfa0ef621923f6c9a2b7c1e50b,org.apache.tika.parser.txt,2,3,141,-1
64e1e5180b49b78fa4559b3d88503e6d9825483c,org.apache.tika.parser.txt,8,12,137,-4
7d8686cb5e5ecf6d5a7268f8f3517b49440eddae,org.apache.tika.parser.txt,2,2,137,0
8dfa33c3d14561923e29da234700278911be0efc,org.apache.tika.parser.txt,1,1,137,0
12ec68e67fecb7008f0fa2dab9c1679cdccf6cf5,org.apache.tika.parser.txt,31,2,166,29
d9493ee520d41bfc8be8a3bd959dde6e136729e7,org.apache.tika.parser.txt,3082,3,3245,3079
f04edc5024a25ce5ce6d178fd8027b62ecc58b40,org.apache.tika.parser.txt,36,1,3280,35
296e279858af9112d5500cc9a828a2d87d3218f5,org.apache.tika.parser.txt,71,35,3316,36
3922b01361d5958a31c199e376e7a979a3a6d376,org.apache.tika.parser.txt,14,1,3329,13
c9dfb89f029fe349a6057bec88d838b0200b9337,org.apache.tika.parser.txt,15,9,3335,6
ad11aac0a56344521d33306b36f645f984173531,org.apache.tika.parser.txt,3,5,3333,-2
afa3c1fbe203dc5b202abb464d74c6527c521930,org.apache.tika.parser.txt,78,20,3391,58
2354fe66ca0c7b6e16c8dc7b44bd73eaa975c057,org.apache.tika.parser.txt,44,3,3432,41
16db6681ebfcbb622255f81f5006020af07c2d1e,org.apache.tika.parser.txt,20,2,3450,18
0678c44ba5907840311ca3239d6aa232d55c1c49,org.apache.tika.parser.txt,6,11,3445,-5
3ad79a6a21e0039fb451044b2b9e71f83f258311,org.apache.tika.parser.txt,6,7,3444,-1
33171a5635184bfcf54afccd72b0dee0529f9f0a,org.apache.tika.parser.txt,9,0,3453,9
05acb51341cf2fd112ecbc8da517a33141b3a434,org.apache.tika.parser.txt,5,18,3440,-13
9f5593e6990fddc3471e1b87fb1df2f00c5ed600,org.apache.tika.parser.txt,78,2,3516,76
23130229db0f0e0052cc7b01fe7ffc5855ebd636,org.apache.tika.parser.txt,22,0,3538,22
7857da16f157ea7722e575f40cedf08238a25111,org.apache.tika.parser.txt,1,1,3538,0
3b61cea5aba160f9289db7d913aec2c00c3b7a6e,org.apache.tika.parser.txt,2,11,3529,-9
eb73a4be05f53e33679146810c28e74224f8b359,org.apache.tika.parser.txt,137,0,3666,137
aa944e848894e16adec24eeffe29e11b96ad29a8,org.apache.tika.parser.txt,75,37,3704,38
65a5b2030ed3c1043227141ed9dcfc43e22f2b4b,org.apache.tika.parser.txt,1,1,3704,0
2e976ca42e1beae14a706e9461f59e078f4d3704,org.apache.tika.parser.txt,4,0,3708,4
6673d51674946be52905ad5b448ba2051092fe19,org.apache.tika.parser.txt,3,5,3706,-2
a157a6f025c4b5eda63881124919b4271f85ba0b,org.apache.tika.parser.txt,6,5,3707,1
f8e3364bfd7fa5d4d80c7b249894ebbe6a146b85,org.apache.tika.parser.txt,49,1,3755,48
89dc4d725fc4a1dd3406c462bb0e2b8575c5d34f,org.apache.tika.parser.txt,4,3,3756,1
6bc0537b260d826bbfc6cf04d06963b86e230d72,org.apache.tika.parser.txt,204,37,3923,167
8756776cd711c78f7cbe9d2fd7688bbc97ae290c,org.apache.tika.parser.txt,59,18,3964,41
929c8972a112ac75e5bec8120f0df5d7e5d5ec60,org.apache.tika.parser.txt,85,104,3945,-19
6621297537770ca9149e06ee2977483009f8860f,org.apache.tika.parser.txt,73,130,3888,-57
9ead13fb86b4476f79359bfc20735b2201c752ed,org.apache.tika.parser.txt,163,64,3987,99
89941a2ba1e4b13c3de9c5cf050e4dbf1edafca3,org.apache.tika.parser.txt,1,2,3986,-1
b8beefd21e5b33dd824baca096080668e7cff27a,org.apache.tika.parser.txt,5,61,3930,-56
7d89a5e455686a945f2e3302f0d201e5e6c4a985,org.apache.tika.parser.txt,93,47,3976,46
069305bd4d62a0767135dffd005e8c95ca83ba43,org.apache.tika.parser.txt,23,0,3999,23
a64d33c78c143f401d2d7ef795872fcc35fb2200,org.apache.tika.parser.txt,6,1,4004,5
7260050594e7a13283d2dbfd1a079149a63d43ac,org.apache.tika.parser.txt,2,1,4005,1
03f762554f7065f939d010669fbdfe4bc362b501,org.apache.tika.parser.txt,2,2,4005,0
2a36fcd63ddd3234b7f34e6814972bb62aeb4bc9,org.apache.tika.parser.txt,18,3,4020,15
a360ec5add94fad571114f6090e363df6c9295e7,org.apache.tika.parser.txt,26,0,4046,26
424c0ebd503900bdff481e059a3a326dc7add814,org.apache.tika.parser.txt,3,3,4046,0
50177e6e9223e0f15f7f9e0c4c8064320b7b2968,org.apache.tika.parser.txt,0,2,4044,-2
79211cc7a400f3b0b066f0a6401dee1c2fa9c90e,org.apache.tika.parser.txt,5,6,4043,-1
89eea5fd18f92e8280abeeccb09556e3dde271f3,org.apache.tika.parser.txt,6,6,4043,0
892f3a8b1e44efdf86ec9aed0887de7afcbf01ea,org.apache.tika.parser.txt,5,4,4044,1
5239ee7922c52a6a5281f3671ee9b31f7707f5bb,org.apache.tika.parser.txt,1802,1975,3871,-173
19eb4448304abff6322d830ccee7ed868d443d71,org.apache.tika.parser.txt,1,1,3871,0
d5981c7079c23c58dbb91aebce30de5498f51b8a,org.apache.tika.parser.txt,12,11,3872,1
8938fdfa93f8c0647e547e8a04a187fbb5a32603,org.apache.tika.parser.txt,4,15,3861,-11
d698d49793bb96aee6a8bfcc4a174c922cb83cb8,org.apache.tika.parser.txt,833,893,3801,-60
bd9a9b911b4e0205c9dfd4527063e6e1c0fd0c44,org.apache.tika.parser.txt,152,16,3937,136
d50a69361bd0196fb2595313cb47222f61701ba4,org.apache.tika.parser.txt,846,770,4013,76
415381212291e843e9091f43f6db8c432eb02aa9,org.apache.tika.parser.txt,21,5,4029,16
2dbd65122a477c1b7a61d88e4fdf25a3d47effcd,org.apache.tika.parser.txt,10,3,4036,7
6d022be03b5423f6c036e1aa45e4ce02a9678462,org.apache.tika.parser.txt,57,8,4085,49
e7a0c3eece98ac81b3813aeb429b24f16090201c,org.apache.tika.parser.txt,9,29,4065,-20
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.parser.txt,912,784,4193,128
1f38be359b2735de94e9ae5850a3622e5393f77b,org.apache.tika.parser.txt,24,9,4208,15
40e99f986f9cd8ab390f189a484c42e81994a911,org.apache.tika.parser.txt,24,9,4223,15
d5d739c237c677c49d64b3766700ce506c5982a1,org.apache.tika.parser.txt,24,9,4238,15
94850f2e7c7d3df6a06a924fc6d643c0f6181643,org.apache.tika.parser.txt,59,17,4280,42
b5f5403fb150f2a290fe1cfa10a6fe572b1dd50a,org.apache.tika.parser.txt,78,21,4337,57
c009dc71cc8428e0a752100af7e9d18d7e5e3096,org.apache.tika.parser.txt,54,8,4383,46
8e33e28b72b791710a1e9fdf515c2fcd72f82deb,org.apache.tika.parser.txt,1,1,4383,0
b329820804bb74cc290337041eee595395e77435,org.apache.tika.parser.txt,2,2,4383,0
f9104d17ad0b92b243501fdf0863b4ccdaa5e791,org.apache.tika.parser.txt,912,912,4383,0
b5c3485e9f1c390565ccc0abc5e4609fdab9bd0a,org.apache.tika.parser.txt,3,1,4385,2
e9ee34d9530e28e95d8547d2034eab8323f49ad9,org.apache.tika.parser.txt,1,1,4385,0
f29362d91b46864a7f924c60f7cf691ac18f11b2,org.apache.tika.parser.txt,2,4,4383,-2
7595d820633d2588234b6650ab36265a4dcdfec0,org.apache.tika.parser.txt,2,4,4381,-2
faad4c316634880df054dc6178e18f172a132d4e,org.apache.tika.parser.txt,2,2,4381,0
37f0559c28dd485557f5d66e9c0fe6cb6123b225,org.apache.tika.parser.txt,2,2,4381,0
eea92fb045759300825ed6a727484df17e81e60b,org.apache.tika.parser.txt,14,1,4394,13
8dbb5736fa92b323e270e2075b42dce458a3abd6,org.apache.tika.parser.txt,0,1736,2658,-1736
a43784b19f6b0955478dded71521b0491d21c90b,org.apache.tika.parser.txt,1736,0,4394,1736
0dd035b9be57a71ba23a29120f1e2153a3178b5b,org.apache.tika.sax,234,0,234,234
2e18733f93866c5670c0af0d0b88262508882f8b,org.apache.tika.sax,5,1,238,4
5e97d465816ea70aa29b883487ccbd30622c3b26,org.apache.tika.sax,750,1,987,749
b2b79ce6926dfe1b8e8ff13de8188f7650ee50c4,org.apache.tika.sax,7,0,994,7
80866ff406ba6dd79c94def3703b18dfaf8128a6,org.apache.tika.sax,2,2,994,0
5cb14dee4de65994c9e0734ff69f0bafe7abdb6d,org.apache.tika.sax,44,0,1038,44
68628ea2173da55de9d767d17fd61558d4b140f7,org.apache.tika.sax,8,0,1046,8
aa271eff08076f4d1ecc69e0726f80f17c604e33,org.apache.tika.sax,41,14,1073,27
2907d8fe7dd0ff4782d3ade89e90dffdc553441f,org.apache.tika.sax,54,31,1096,23
64e1e5180b49b78fa4559b3d88503e6d9825483c,org.apache.tika.sax,132,238,990,-106
9b506beebeb582e643e24a842c3729e212dc5091,org.apache.tika.sax,19,4,1005,15
e889dfad07ab4a8f8a1352dd5b0fd2b5ce18215a,org.apache.tika.sax,5,1,1009,4
6abd44bb7fb419c197325041c4a3ff74827c45c8,org.apache.tika.sax,1,1,1009,0
8dfa33c3d14561923e29da234700278911be0efc,org.apache.tika.sax,81,3,1087,78
3079789724edf724c492c3497630c3cbd5533ef5,org.apache.tika.sax,945,945,1087,0
27fdf2ce6987a55e7a5bab7b83deb203eab7621a,org.apache.tika.sax,115,0,1202,115
f969a260ce7f02f2e431dfa6dfbcd5ac0c7bebf8,org.apache.tika.sax,79,79,1202,0
3c15d9cad408753ab0faea4fe1fa1be1408fa7c2,org.apache.tika.sax,70,39,1233,31
e43a19e433b6085b91bf44f534dbf055db313026,org.apache.tika.sax,134,16,1351,118
717833ad539511dc9c48eb488ce88c4337b05651,org.apache.tika.sax,192,0,1543,192
235e80743cc75d3812c1fa59deb35df4a4c2af6e,org.apache.tika.sax,1,1,1543,0
aefe614e7c4846b173e102e1e99af03dc9d35e01,org.apache.tika.sax,38,2,1579,36
a9fb61439bf092318680fde1dad4e9d91aea96af,org.apache.tika.sax,157,74,1662,83
e77e233f0e74edc6271a5dad2c8b1a7fe22925e2,org.apache.tika.sax,111,0,1773,111
2699cf47e222d61b5c4f5ab0757c63199e3fd62a,org.apache.tika.sax,15,1,1787,14
60c9b0e05868fb786180b3d7403537b2e66dce03,org.apache.tika.sax,10,0,1797,10
f29a52ab58074b37d6bd56d73236f2b6cef1aaf1,org.apache.tika.sax,209,0,2006,209
b22616eda532f4562718340eec22aefbcd9037f5,org.apache.tika.sax,148,93,2061,55
1c0109f83e030606388f2d6c300e138c2d881f9b,org.apache.tika.sax,35,1,2095,34
6aaa141c4dec173f995df16c4f4fcd86152edfe3,org.apache.tika.sax,258,12,2341,246
26a8225e5b2fc785fc69b1de9eeed807ffdad580,org.apache.tika.sax,1,0,2342,1
87a45f986b228e897203a410a3edcde00b9b2d12,org.apache.tika.sax,5,5,2342,0
03be219a6d7646d07c56b1cc98899d139cb62727,org.apache.tika.sax,1,1,2342,0
ebe7995a870c96ad5a7c9b05ed24bdb940bd166a,org.apache.tika.sax,19,35,2326,-16
d569761e7a729085ea47db39f66ea7ce7bfc130f,org.apache.tika.sax,0,1,2325,-1
4400e3a866d2b4649eb23c251a7b887e977de167,org.apache.tika.sax,98,8,2415,90
