Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
tika,org.apache.tika.parser,RecursiveParserWrapperTest,testIncludeFilter,37,6,0
tika,org.apache.tika.parser,RecursiveParserWrapperTest,getMetadata,25,3,4
tika,org.apache.tika.parser,RecursiveParserWrapperTest,getMetadata,3,1,2
tika,org.apache.tika.parser,RecursiveParserWrapperTest,CloseCountingInputStream,3,1,1
tika,org.apache.tika.parser,RecursiveParserWrapperTest,close,4,1,0
tika,org.apache.tika.parser,CloseCountingInputStream,CloseCountingInputStream,3,1,1
tika,org.apache.tika.parser,CloseCountingInputStream,close,4,1,0
tika,org.apache.tika.parser,TabularFormatsTest,toCells,21,4,2
tika,org.apache.tika.parser,TabularFormatsTest,assertHeaders,20,4,4
tika,org.apache.tika.parser,TabularFormatsTest,assertContents,28,9,3
tika,org.apache.tika.parser,TabularFormatsTest,testSAS7BDAT,6,1,0
tika,org.apache.tika.parser,TabularFormatsTest,testXLS,6,1,0
tika,org.apache.tika.parser,TabularFormatsTest,testXLSX,6,1,0
tika,org.apache.tika.parser,TabularFormatsTest,testXLSB,6,1,0
tika,org.apache.tika.parser,TabularFormatsTest,testCSV,14,6,0
tika,org.apache.tika.parser.multiple,MultipleParserTest,testMimeTypeSupported,4,1,0
tika,org.apache.tika.parser.multiple,MultipleParserTest,testFallback,40,1,0
tika,org.apache.tika.parser.multiple,MultipleParserTest,testSupplemental,78,1,0
tika,org.apache.tika.parser.multiple,SupplementingParser,SupplementingParser,3,1,3
tika,org.apache.tika.parser.multiple,SupplementingParser,SupplementingParser,3,1,3
tika,org.apache.tika.parser.multiple,SupplementingParser,SupplementingParser,6,2,3
tika,org.apache.tika.parser.multiple,SupplementingParser,parserCompleted,4,2,5
tika,org.apache.tika.parser.multiple,FallbackParser,FallbackParser,3,1,3
tika,org.apache.tika.parser.multiple,FallbackParser,FallbackParser,3,1,3
tika,org.apache.tika.parser.multiple,FallbackParser,FallbackParser,3,1,3
tika,org.apache.tika.parser.multiple,FallbackParser,parserCompleted,4,2,5
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,getMediaTypeRegistry,3,1,0
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,setMediaTypeRegistry,3,1,1
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,getMetadataPolicy,6,2,1
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,AbstractMultipleParser,3,1,3
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,AbstractMultipleParser,3,1,3
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,AbstractMultipleParser,9,2,3
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,getSupportedTypes,3,1,1
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,getMetadataPolicy,3,1,0
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,getAllParsers,3,1,0
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,parserPrepare,2,1,3
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,parserCompleted,0,1,5
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,parse,3,1,4
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,parse,3,1,4
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,parse,47,10,5
tika,org.apache.tika.parser.multiple,AbstractMultipleParser,mergeMetadata,46,16,3
tika,org.apache.tika.parser.mock,VowelParser,write,17,3,2
tika,org.apache.tika.parser.mock,MockParser,getSupportedTypes,6,1,1
tika,org.apache.tika.parser.mock,MockParser,parse,21,3,4
tika,org.apache.tika.parser.mock,MockParser,executeAction,39,12,4
tika,org.apache.tika.parser.mock,MockParser,throwIllegalChars,3,1,0
tika,org.apache.tika.parser.mock,MockParser,handleEmbedded,24,5,3
tika,org.apache.tika.parser.mock,MockParser,getEmbeddedDocumentExtractor,11,3,1
tika,org.apache.tika.parser.mock,MockParser,print,32,7,2
tika,org.apache.tika.parser.mock,MockParser,getBytes,8,2,2
tika,org.apache.tika.parser.mock,MockParser,hang,45,7,1
tika,org.apache.tika.parser.mock,MockParser,throwIt,6,1,1
tika,org.apache.tika.parser.mock,MockParser,metadata,17,3,2
tika,org.apache.tika.parser.mock,MockParser,write,12,2,2
tika,org.apache.tika.parser.mock,MockParser,throwIt,39,7,2
tika,org.apache.tika.parser.mock,MockParser,kabOOM,7,2,0
tika,org.apache.tika.parser.mock,MockParser,hangHeavy,22,7,3
tika,org.apache.tika.parser.mock,MockParser,sleep,19,4,2
tika,org.apache.tika.parser.mock,MockParserFactory,MockParserFactory,3,1,1
tika,org.apache.tika.parser.mock,MockParserFactory,build,3,1,0
tika,org.apache.tika.parser.mock,MockParserTest,getXML,9,1,2
tika,org.apache.tika.parser.mock,MockParserTest,testExample,23,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testNothingBad,7,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testNullPointer,5,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testNullPointerNoMsg,5,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testSleep,10,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testHeavyHang,10,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testFakeOOM,5,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testRealOOM,5,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testInterruptibleSleep,20,1,0
tika,org.apache.tika.parser.mock,MockParserTest,testNonInterruptibleSleep,20,1,0
tika,org.apache.tika.parser.mock,MockParserTest,ParserRunnable,3,1,1
tika,org.apache.tika.parser.mock,MockParserTest,run,12,1,0
tika,org.apache.tika.parser.mock,MockParserTest,assertThrowable,16,4,4
tika,org.apache.tika.parser.mock,MockParserTest,assertMockParser,11,3,1
tika,org.apache.tika.parser.mock,ParserRunnable,ParserRunnable,3,1,1
tika,org.apache.tika.parser.mock,ParserRunnable,run,12,1,0
tika,org.apache.tika.parser.mock,MockParserFactory,getParser,3,1,1
tika,org.apache.tika.mime,MimeTypesReaderTest,setUp,7,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,tearDown,8,2,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testHtmlMatches,13,3,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testExcelMatches,13,3,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testReadComment,8,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testReadExtendedMetadata,10,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testReadParameterHierarchy,16,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testCustomMimeTypes,40,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testExternalMimeTypes,7,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testGetExtensionForPowerPoint,6,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testGetRegisteredMimesWithParameters,14,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testMultiThreaded,17,3,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testMinShouldMatch,10,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testBadMinShouldMatch1,4,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testBadMinShouldMatch2,4,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testBadMinShouldMatch3,4,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,testBadMinShouldMatch4,4,1,0
tika,org.apache.tika.mime,MimeTypesReaderTest,getTypeAsString,3,1,3
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,setUp,9,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testDetection,20,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testByteOrderMark,5,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testSuperTypes,10,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testUrlOnly,4,1,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testUrl,5,1,3
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testFile,5,1,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testStream,17,2,3
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testEmptyDocument,9,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testNotXML,3,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testMimeMagicStability,5,2,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTestWithTika,testMimeMagicClashSamePriority,15,1,0
tika,org.apache.tika.mime,MimeDetectionTest,setUp,4,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testDetection,21,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testDetectionWithoutContent,9,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testByteOrderMark,5,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testSuperTypes,10,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testUrlOnly,4,1,2
tika,org.apache.tika.mime,MimeDetectionTest,testUrlWithoutContent,6,1,2
tika,org.apache.tika.mime,MimeDetectionTest,testUrl,5,1,3
tika,org.apache.tika.mime,MimeDetectionTest,testFile,5,1,2
tika,org.apache.tika.mime,MimeDetectionTest,testStream,17,2,3
tika,org.apache.tika.mime,MimeDetectionTest,assertNotNull,2,1,2
tika,org.apache.tika.mime,MimeDetectionTest,testEmptyDocument,9,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testNotXML,3,1,0
tika,org.apache.tika.mime,MimeDetectionTest,testMimeMagicStability,5,2,0
tika,org.apache.tika.mime,MimeDetectionTest,testMimeMagicClashSamePriority,15,1,0
tika,org.apache.tika.mime,CustomReaderTest,CustomMimeTypesReader,3,1,1
tika,org.apache.tika.mime,CustomReaderTest,startElement,6,2,4
tika,org.apache.tika.mime,CustomReaderTest,endElement,9,3,3
tika,org.apache.tika.mime,CustomReaderTest,handleGlobError,3,1,5
tika,org.apache.tika.mime,CustomReaderTest,testCustomReader,21,1,0
tika,org.apache.tika.mime,CustomMimeTypesReader,CustomMimeTypesReader,3,1,1
tika,org.apache.tika.mime,CustomMimeTypesReader,startElement,6,2,4
tika,org.apache.tika.mime,CustomMimeTypesReader,endElement,9,3,3
tika,org.apache.tika.mime,CustomMimeTypesReader,handleGlobError,3,1,5
tika,org.apache.tika.mime,PatternsTest,setUp,5,1,0
tika,org.apache.tika.mime,PatternsTest,testAdd,20,1,0
tika,org.apache.tika.mime,PatternsTest,testMatches,8,1,0
tika,org.apache.tika.mime,PatternsTest,testExtension,5,1,0
tika,org.apache.tika.mime,PatternsTest,testExtensions,8,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,setUp,4,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testDetection,20,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testByteOrderMark,5,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testSuperTypes,10,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testUrlOnly,4,1,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testUrl,5,1,3
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testFile,5,1,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testStream,17,2,3
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,assertNotNull,2,1,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testEmptyDocument,9,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testNotXML,3,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testMimeMagicStability,5,2,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testMimeMagicClashSamePriority,15,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionTest,testTIKA2237,7,1,0
tika,org.apache.tika.mime,MediaTypeTest,testBasics,10,1,0
tika,org.apache.tika.mime,MediaTypeTest,testLowerCase,10,1,0
tika,org.apache.tika.mime,MediaTypeTest,testTrim,10,1,0
tika,org.apache.tika.mime,MediaTypeTest,testQuote,7,1,0
tika,org.apache.tika.mime,MediaTypeTest,testParseWithParams,21,5,0
tika,org.apache.tika.mime,MediaTypeTest,testParseWithParamsAndQuotedCharset,13,1,0
tika,org.apache.tika.mime,MediaTypeTest,testParseNoParams,8,1,0
tika,org.apache.tika.mime,MediaTypeTest,testParseNoParamsWithSemi,8,1,0
tika,org.apache.tika.mime,MediaTypeTest,testOddParameters,6,1,0
tika,org.apache.tika.mime,MimeTypesFactory,create,3,1,0
tika,org.apache.tika.mime,MimeTypesFactory,create,6,1,1
tika,org.apache.tika.mime,MimeTypesFactory,create,9,2,1
tika,org.apache.tika.mime,MimeTypesFactory,create,3,1,1
tika,org.apache.tika.mime,MimeTypesFactory,create,14,3,1
tika,org.apache.tika.mime,MimeTypesFactory,create,3,1,1
tika,org.apache.tika.mime,MimeTypesFactory,create,3,1,1
tika,org.apache.tika.mime,MimeTypesFactory,create,3,1,2
tika,org.apache.tika.mime,MimeTypesFactory,create,19,4,3
tika,org.apache.tika.mime,Patterns,compare,7,2,2
tika,org.apache.tika.mime,Patterns,Patterns,3,1,1
tika,org.apache.tika.mime,Patterns,add,3,1,2
tika,org.apache.tika.mime,Patterns,add,21,5,3
tika,org.apache.tika.mime,Patterns,addName,11,3,2
tika,org.apache.tika.mime,Patterns,addExtension,14,3,2
tika,org.apache.tika.mime,Patterns,addGlob,11,3,2
tika,org.apache.tika.mime,Patterns,matches,21,7,1
tika,org.apache.tika.mime,Patterns,compile,22,5,1
tika,org.apache.tika.mime,LengthComparator,compare,7,2,2
tika,org.apache.tika.mime,OrClause,OrClause,3,1,1
tika,org.apache.tika.mime,OrClause,eval,8,3,1
tika,org.apache.tika.mime,OrClause,size,7,2,0
tika,org.apache.tika.mime,OrClause,toString,3,1,0
tika,org.apache.tika.mime,MinShouldMatchClause,MinShouldMatchClause,13,4,2
tika,org.apache.tika.mime,MinShouldMatchClause,eval,11,4,1
tika,org.apache.tika.mime,MinShouldMatchClause,size,7,2,0
tika,org.apache.tika.mime,MinShouldMatchClause,toString,3,1,0
tika,org.apache.tika.mime,AndClause,AndClause,3,1,1
tika,org.apache.tika.mime,AndClause,eval,8,3,1
tika,org.apache.tika.mime,AndClause,size,7,2,0
tika,org.apache.tika.mime,AndClause,toString,3,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,ProbabilisticMimeDetectionSelector,3,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,ProbabilisticMimeDetectionSelector,3,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,ProbabilisticMimeDetectionSelector,3,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,ProbabilisticMimeDetectionSelector,18,2,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,initializeDefaultProbabilityParameters,12,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,detect,44,7,2
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,applyProbilities,217,40,3
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,getMediaTypeRegistry,3,1,0
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,priorMagicFileType,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,priorExtensionFileType,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,priorMetaFileType,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,magic_trust,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,extension_trust,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,meta_trust,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,magic_neg,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,extension_neg,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,meta_neg,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,threshold,4,1,1
tika,org.apache.tika.mime,ProbabilisticMimeDetectionSelector,build2,3,1,0
tika,org.apache.tika.mime,Builder,priorMagicFileType,4,1,1
tika,org.apache.tika.mime,Builder,priorExtensionFileType,4,1,1
tika,org.apache.tika.mime,Builder,priorMetaFileType,4,1,1
tika,org.apache.tika.mime,Builder,magic_trust,4,1,1
tika,org.apache.tika.mime,Builder,extension_trust,4,1,1
tika,org.apache.tika.mime,Builder,meta_trust,4,1,1
tika,org.apache.tika.mime,Builder,magic_neg,4,1,1
tika,org.apache.tika.mime,Builder,extension_neg,4,1,1
tika,org.apache.tika.mime,Builder,meta_neg,4,1,1
tika,org.apache.tika.mime,Builder,threshold,4,1,1
tika,org.apache.tika.mime,Builder,build2,3,1,0
tika,org.apache.tika.mime,MimeTypes,MimeTypes,10,1,0
tika,org.apache.tika.mime,MimeTypes,getMimeType,13,3,1
tika,org.apache.tika.mime,MimeTypes,getMimeType,3,1,1
tika,org.apache.tika.mime,MimeTypes,getMimeType,62,17,1
tika,org.apache.tika.mime,MimeTypes,readMagicHeader,18,4,1
tika,org.apache.tika.mime,MimeTypes,forName,21,4,1
tika,org.apache.tika.mime,MimeTypes,getRegisteredMimeType,17,4,1
tika,org.apache.tika.mime,MimeTypes,setSuperType,3,1,2
tika,org.apache.tika.mime,MimeTypes,addAlias,3,1,2
tika,org.apache.tika.mime,MimeTypes,addPattern,3,1,2
tika,org.apache.tika.mime,MimeTypes,addPattern,3,1,3
tika,org.apache.tika.mime,MimeTypes,getMediaTypeRegistry,3,1,0
tika,org.apache.tika.mime,MimeTypes,getMinLength,3,1,0
tika,org.apache.tika.mime,MimeTypes,add,10,3,1
tika,org.apache.tika.mime,MimeTypes,init,10,3,0
tika,org.apache.tika.mime,MimeTypes,detect,54,9,2
tika,org.apache.tika.mime,MimeTypes,applyHint,13,4,2
tika,org.apache.tika.mime,MimeTypes,getDefaultMimeTypes,3,1,0
tika,org.apache.tika.mime,MimeTypes,getDefaultMimeTypes,24,4,1
tika,org.apache.tika.mime,MediaType,application,3,1,1
tika,org.apache.tika.mime,MediaType,audio,3,1,1
tika,org.apache.tika.mime,MediaType,image,3,1,1
tika,org.apache.tika.mime,MediaType,text,3,1,1
tika,org.apache.tika.mime,MediaType,video,3,1,1
tika,org.apache.tika.mime,MediaType,set,9,3,1
tika,org.apache.tika.mime,MediaType,set,10,3,1
tika,org.apache.tika.mime,MediaType,parse,31,8,1
tika,org.apache.tika.mime,MediaType,isSimpleName,9,3,1
tika,org.apache.tika.mime,MediaType,parseParameters,28,6,1
tika,org.apache.tika.mime,MediaType,unquote,9,3,1
tika,org.apache.tika.mime,MediaType,MediaType,37,5,3
tika,org.apache.tika.mime,MediaType,MediaType,3,1,2
tika,org.apache.tika.mime,MediaType,MediaType,10,1,2
tika,org.apache.tika.mime,MediaType,union,14,3,2
tika,org.apache.tika.mime,MediaType,MediaType,3,1,2
tika,org.apache.tika.mime,MediaType,MediaType,3,1,3
tika,org.apache.tika.mime,MediaType,MediaType,3,1,2
tika,org.apache.tika.mime,MediaType,getBaseType,8,2,0
tika,org.apache.tika.mime,MediaType,getType,3,1,0
tika,org.apache.tika.mime,MediaType,getSubtype,3,1,0
tika,org.apache.tika.mime,MediaType,hasParameters,3,1,0
tika,org.apache.tika.mime,MediaType,getParameters,3,1,0
tika,org.apache.tika.mime,MediaType,toString,3,1,0
tika,org.apache.tika.mime,MediaType,equals,9,2,1
tika,org.apache.tika.mime,MediaType,hashCode,3,1,0
tika,org.apache.tika.mime,MediaType,compareTo,3,1,1
tika,org.apache.tika.mime,MagicMatch,MagicMatch,7,1,5
tika,org.apache.tika.mime,MagicMatch,getDetector,6,2,0
tika,org.apache.tika.mime,MagicMatch,eval,8,1,1
tika,org.apache.tika.mime,MagicMatch,size,3,1,0
tika,org.apache.tika.mime,MagicMatch,toString,3,1,0
tika,org.apache.tika.mime,MimeTypeException,MimeTypeException,3,1,1
tika,org.apache.tika.mime,MimeTypeException,MimeTypeException,3,1,2
tika,org.apache.tika.mime,Magic,Magic,6,1,3
tika,org.apache.tika.mime,Magic,getType,3,1,0
tika,org.apache.tika.mime,Magic,getPriority,3,1,0
tika,org.apache.tika.mime,Magic,eval,3,1,1
tika,org.apache.tika.mime,Magic,size,3,1,0
tika,org.apache.tika.mime,Magic,toString,3,1,0
tika,org.apache.tika.mime,Magic,compareTo,13,4,1
tika,org.apache.tika.mime,Magic,equals,7,2,1
tika,org.apache.tika.mime,Magic,hashCode,3,1,0
tika,org.apache.tika.mime,MimeTypesReader,MimeTypesReader,3,1,1
tika,org.apache.tika.mime,MimeTypesReader,read,18,2,1
tika,org.apache.tika.mime,MimeTypesReader,read,9,1,1
tika,org.apache.tika.mime,MimeTypesReader,resolveEntity,3,1,2
tika,org.apache.tika.mime,MimeTypesReader,startElement,69,14,4
tika,org.apache.tika.mime,MimeTypesReader,endElement,37,10,3
tika,org.apache.tika.mime,MimeTypesReader,characters,5,2,3
tika,org.apache.tika.mime,MimeTypesReader,handleMimeError,3,1,4
tika,org.apache.tika.mime,MimeTypesReader,handleGlobError,3,1,5
tika,org.apache.tika.mime,MimeTypesReader,ClauseRecord,4,1,1
tika,org.apache.tika.mime,MimeTypesReader,stop,25,6,0
tika,org.apache.tika.mime,MimeTypesReader,getClauses,3,1,0
tika,org.apache.tika.mime,MimeTypesReader,MinShouldMatchVal,3,1,1
tika,org.apache.tika.mime,MimeTypesReader,getVal,3,1,0
tika,org.apache.tika.mime,MimeTypesReader,eval,3,1,1
tika,org.apache.tika.mime,MimeTypesReader,size,3,1,0
tika,org.apache.tika.mime,MimeTypesReader,acquireSAXParser,18,3,0
tika,org.apache.tika.mime,MimeTypesReader,releaseParser,14,1,1
tika,org.apache.tika.mime,MimeTypesReader,setPoolSize,13,2,1
tika,org.apache.tika.mime,MimeTypesReader,newSAXParser,11,1,0
tika,org.apache.tika.mime,ClauseRecord,ClauseRecord,4,1,1
tika,org.apache.tika.mime,ClauseRecord,stop,25,6,0
tika,org.apache.tika.mime,ClauseRecord,getClauses,3,1,0
tika,org.apache.tika.mime,MinShouldMatchVal,MinShouldMatchVal,3,1,1
tika,org.apache.tika.mime,MinShouldMatchVal,getVal,3,1,0
tika,org.apache.tika.mime,MinShouldMatchVal,eval,3,1,1
tika,org.apache.tika.mime,MinShouldMatchVal,size,3,1,0
tika,org.apache.tika.mime,MediaTypeRegistry,getDefaultRegistry,3,1,0
tika,org.apache.tika.mime,MediaTypeRegistry,getTypes,3,1,0
tika,org.apache.tika.mime,MediaTypeRegistry,getAliases,9,3,1
tika,org.apache.tika.mime,MediaTypeRegistry,getChildTypes,9,3,1
tika,org.apache.tika.mime,MediaTypeRegistry,addType,3,1,1
tika,org.apache.tika.mime,MediaTypeRegistry,addAlias,3,1,2
tika,org.apache.tika.mime,MediaTypeRegistry,addSuperType,3,1,2
tika,org.apache.tika.mime,MediaTypeRegistry,normalize,15,4,1
tika,org.apache.tika.mime,MediaTypeRegistry,isSpecializationOf,3,1,2
tika,org.apache.tika.mime,MediaTypeRegistry,isInstanceOf,3,1,2
tika,org.apache.tika.mime,MediaTypeRegistry,isInstanceOf,3,1,2
tika,org.apache.tika.mime,MediaTypeRegistry,getSupertype,29,9,1
tika,org.apache.tika.mime,HexCoDec,decode,3,1,1
tika,org.apache.tika.mime,HexCoDec,decode,3,1,1
tika,org.apache.tika.mime,HexCoDec,decode,8,3,3
tika,org.apache.tika.mime,HexCoDec,encode,3,1,1
tika,org.apache.tika.mime,HexCoDec,encode,9,2,3
tika,org.apache.tika.mime,HexCoDec,hexCharToNibble,14,4,1
tika,org.apache.tika.mime,Clause,eval,0,1,1
tika,org.apache.tika.mime,Clause,size,0,1,0
tika,org.apache.tika.mime,MimeType,isValid,19,6,1
tika,org.apache.tika.mime,MimeType,MimeType,6,2,1
tika,org.apache.tika.mime,MimeType,getType,3,1,0
tika,org.apache.tika.mime,MimeType,getName,3,1,0
tika,org.apache.tika.mime,MimeType,getDescription,3,1,0
tika,org.apache.tika.mime,MimeType,setDescription,6,2,1
tika,org.apache.tika.mime,MimeType,getAcronym,3,1,0
tika,org.apache.tika.mime,MimeType,setAcronym,6,2,1
tika,org.apache.tika.mime,MimeType,getUniformTypeIdentifier,3,1,0
tika,org.apache.tika.mime,MimeType,setUniformTypeIdentifier,6,2,1
tika,org.apache.tika.mime,MimeType,getLinks,3,1,0
tika,org.apache.tika.mime,MimeType,addLink,9,2,1
tika,org.apache.tika.mime,MimeType,addRootXML,6,2,2
tika,org.apache.tika.mime,MimeType,matchesXML,10,4,2
tika,org.apache.tika.mime,MimeType,hasRootXML,3,1,0
tika,org.apache.tika.mime,MimeType,getMagics,8,2,0
tika,org.apache.tika.mime,MimeType,addMagic,9,3,1
tika,org.apache.tika.mime,MimeType,getMinLength,3,1,0
tika,org.apache.tika.mime,MimeType,hasMagic,3,1,0
tika,org.apache.tika.mime,MimeType,matchesMagic,9,3,1
tika,org.apache.tika.mime,MimeType,matches,3,1,1
tika,org.apache.tika.mime,MimeType,isInterpreted,3,1,0
tika,org.apache.tika.mime,MimeType,setInterpreted,3,1,1
tika,org.apache.tika.mime,MimeType,RootXML,8,2,3
tika,org.apache.tika.mime,MimeType,matches,23,7,2
tika,org.apache.tika.mime,MimeType,isEmpty,3,1,1
tika,org.apache.tika.mime,MimeType,getType,3,1,0
tika,org.apache.tika.mime,MimeType,getNameSpaceURI,3,1,0
tika,org.apache.tika.mime,MimeType,getLocalName,3,1,0
tika,org.apache.tika.mime,MimeType,toString,3,1,0
tika,org.apache.tika.mime,MimeType,compareTo,3,1,1
tika,org.apache.tika.mime,MimeType,equals,7,2,1
tika,org.apache.tika.mime,MimeType,hashCode,3,1,0
tika,org.apache.tika.mime,MimeType,toString,3,1,0
tika,org.apache.tika.mime,MimeType,getExtension,8,2,0
tika,org.apache.tika.mime,MimeType,getExtensions,8,2,0
tika,org.apache.tika.mime,MimeType,addExtension,11,4,1
tika,org.apache.tika.mime,RootXML,RootXML,8,2,3
tika,org.apache.tika.mime,RootXML,matches,23,7,2
tika,org.apache.tika.mime,RootXML,isEmpty,3,1,1
tika,org.apache.tika.mime,RootXML,getType,3,1,0
tika,org.apache.tika.mime,RootXML,getNameSpaceURI,3,1,0
tika,org.apache.tika.mime,RootXML,getLocalName,3,1,0
tika,org.apache.tika.mime,RootXML,toString,3,1,0
tika,org.apache.tika.mime,MimeTypeTest,setUp,4,1,0
tika,org.apache.tika.mime,MimeTypeTest,testConstrctor,8,1,0
tika,org.apache.tika.mime,MimeTypeTest,testIsValidName,21,1,0
tika,org.apache.tika.mime,MimeTypeTest,testSetEmptyValues,26,1,0
tika,org.apache.tika.mime,MimeTypesTest,setUp,9,1,0
tika,org.apache.tika.mime,MimeTypesTest,testForName,10,1,0
tika,org.apache.tika.mime,MimeTypesTest,testRegisteredMimes,14,1,0
tika,org.apache.tika.mime,MimeTypesTest,testSuperType,5,1,0
tika,org.apache.tika.mime,MimeTypesTest,testIsDescendantOf,11,1,0
tika,org.apache.tika.mime,MimeTypesTest,testCompareTo,11,1,0
tika,org.apache.tika.mime,TestMimeTypes,setUp,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testCaseSensitivity,7,1,0
tika,org.apache.tika.mime,TestMimeTypes,testLoadMimeTypes,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testGuessMimeTypes,39,1,0
tika,org.apache.tika.mime,TestMimeTypes,testOLE2Detection,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWorksSpreadsheetDetection,3,1,0
