Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
tika,org.apache.tika.parser.pkg,TarParserTest,0,0,1,1,32,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/TarParserTest.java
tika,org.apache.tika.parser.pkg,ZipParserTest,1,1,7,7,77,8,0,0,0.8571428571428571,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java
tika,org.apache.tika.parser.pkg,GatherRelIDsDocumentExtractor,1,1,2,2,13,3,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java
tika,org.apache.tika.parser.pkg,Seven7ParserTest,1,0,6,5,112,7,0,0,0.8333333333333334,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/Seven7ParserTest.java
tika,org.apache.tika.parser.pkg,ArParserTest,0,0,1,1,20,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/ArParserTest.java
tika,org.apache.tika.parser.pkg,ZlibParserTest,0,0,1,1,16,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/ZlibParserTest.java
tika,org.apache.tika.parser.pkg,Bzip2ParserTest,0,0,1,1,32,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/Bzip2ParserTest.java
tika,org.apache.tika.parser.pkg,RarParserTest,0,0,1,1,32,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/RarParserTest.java
tika,org.apache.tika.parser.pkg,GzipParserTest,0,0,2,2,42,2,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/pkg/GzipParserTest.java
tika,org.apache.tika.parser.mailcommons,MailUtilTest,0,0,2,1,18,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-commons/src/test/java/org/apache/tika/parser/mailcommons/MailUtilTest.java
tika,org.apache.tika.parser.mailcommons,MailDateParser,0,0,1,1,6,1,0,0,-1.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-commons/src/main/java/org/apache/tika/parser/mailcommons/MailDateParser.java
tika,org.apache.tika.parser.mailcommons,MailUtil,1,0,5,3,68,12,0,0,0.8,3,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-commons/src/main/java/org/apache/tika/parser/mailcommons/MailUtil.java
tika,org.apache.tika.parser.video,FLVParserTest,0,0,1,1,14,1,0,0,-1.0,1,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/test/java/org/apache/tika/parser/video/FLVParserTest.java
tika,org.apache.tika.parser.video,FLVParser,5,0,10,2,161,38,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/video/FLVParser.java
tika,org.apache.tika.parser.audio,AudioParserTest,0,0,3,3,35,3,0,0,-1.0,1,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/test/java/org/apache/tika/parser/audio/AudioParserTest.java
tika,org.apache.tika.parser.audio,MidiParserTest,0,0,1,1,12,1,0,0,-1.0,1,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/test/java/org/apache/tika/parser/audio/MidiParserTest.java
tika,org.apache.tika.parser.audio,MidiParser,2,0,2,2,60,13,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/audio/MidiParser.java
tika,org.apache.tika.parser.audio,AudioParser,2,0,5,4,79,18,0,0,1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/audio/AudioParser.java
tika,org.apache.tika.parser.audio,SkipFullyInputStream,0,0,2,2,9,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/audio/AudioParser.java
tika,org.apache.tika.parser.mp3,Mp3ParserTest,0,0,14,13,235,14,0,0,-1.0,1,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java
tika,org.apache.tika.parser.mp3,MpegStreamTest,1,0,8,5,104,10,0,0,0.625,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/test/java/org/apache/tika/parser/mp3/MpegStreamTest.java
tika,org.apache.tika.parser.mp3,ID3v24Handler,11,0,16,13,109,30,0,0,0.3125,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v24Handler.java
tika,org.apache.tika.parser.mp3,RawV24TagIterator,0,0,1,0,5,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v24Handler.java
tika,org.apache.tika.parser.mp3,ID3v2Frame,19,2,26,10,288,51,0,0,0.11538461538461539,5,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v2Frame.java
tika,org.apache.tika.parser.mp3,TextEncoding,2,2,1,0,8,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v2Frame.java
tika,org.apache.tika.parser.mp3,RawTagIterator,5,0,4,3,26,4,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v2Frame.java
tika,org.apache.tika.parser.mp3,RawTag,4,0,2,0,33,5,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v2Frame.java
tika,org.apache.tika.parser.mp3,MP3Frame,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/MP3Frame.java
tika,org.apache.tika.parser.mp3,MpegStream,15,0,18,7,311,36,0,0,0.2777777777777778,1,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/MpegStream.java
tika,org.apache.tika.parser.mp3,HeaderBitField,1,0,4,4,47,4,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/MpegStream.java
tika,org.apache.tika.parser.mp3,ID3v22Handler,10,0,17,13,125,30,0,0,0.4117647058823529,2,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v22Handler.java
tika,org.apache.tika.parser.mp3,RawV22TagIterator,0,0,1,0,5,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v22Handler.java
tika,org.apache.tika.parser.mp3,LyricsHandler,3,0,5,3,81,15,0,0,0.6,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/LyricsHandler.java
tika,org.apache.tika.parser.mp3,AudioFrame,14,6,13,12,209,28,0,0,0.23076923076923078,2,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/AudioFrame.java
tika,org.apache.tika.parser.mp3,ID3v1Handler,8,0,15,13,108,20,0,0,0.4666666666666667,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v1Handler.java
tika,org.apache.tika.parser.mp3,CompositeTagHandler,1,0,13,13,106,37,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/CompositeTagHandler.java
tika,org.apache.tika.parser.mp3,ID3Tags,4,0,17,5,79,17,0,0,-1.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3Tags.java
tika,org.apache.tika.parser.mp3,ID3Comment,3,0,5,5,40,5,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3Tags.java
tika,org.apache.tika.parser.mp3,ID3v23Handler,11,0,16,13,103,28,0,0,0.3125,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v23Handler.java
tika,org.apache.tika.parser.mp3,RawV23TagIterator,0,0,1,0,5,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/ID3v23Handler.java
tika,org.apache.tika.parser.mp3,Mp3Parser,6,0,3,2,168,31,0,0,0.6666666666666666,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/Mp3Parser.java
tika,org.apache.tika.parser.mp3,ID3TagsAndAudio,4,0,0,0,6,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp3/Mp3Parser.java
tika,org.apache.tika.parser.mp4,MP4ParserTest,0,0,2,2,52,2,0,0,-1.0,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/test/java/org/apache/tika/parser/mp4/MP4ParserTest.java
tika,org.apache.tika.parser.mp4,MP4Parser,5,0,9,3,180,32,0,0,1.0,0,6,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp4/MP4Parser.java
tika,org.apache.tika.parser.mp4,ISO6709Extractor,1,0,5,1,58,13,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-audiovideo-module/src/main/java/org/apache/tika/parser/mp4/ISO6709Extractor.java
tika,org.apache.tika.parser.hwp,HwpV5ParserTest,0,0,4,4,36,5,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/hwp/HwpV5ParserTest.java
tika,org.apache.tika.parser.hwp,HwpV5Parser,4,1,3,3,23,3,0,0,0.6666666666666666,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpV5Parser.java
tika,org.apache.tika.parser.hwp,HwpStreamReader,3,0,6,6,83,15,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpStreamReader.java
tika,org.apache.tika.parser.hwp,HwpTextExtractorV5,20,0,16,4,345,58,0,0,0.4375,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpTextExtractorV5.java
tika,org.apache.tika.parser.hwp,SRand,1,0,2,0,10,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpTextExtractorV5.java
tika,org.apache.tika.parser.hwp,FileHeader,4,0,0,0,6,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpTextExtractorV5.java
tika,org.apache.tika.parser.hwp,TagInfo,3,0,0,0,5,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpTextExtractorV5.java
tika,org.apache.tika.parser.hwp,HwpVersion,4,0,2,2,17,2,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/hwp/HwpTextExtractorV5.java
tika,org.apache.tika.parser.ibooks,iBooksParserTest,0,0,1,1,13,1,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/ibooks/iBooksParserTest.java
tika,org.apache.tika.parser.wordperfect,QuattroProTest,0,0,2,2,17,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/wordperfect/QuattroProTest.java
tika,org.apache.tika.parser.wordperfect,WordPerfectTest,0,0,4,4,37,4,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/wordperfect/WordPerfectTest.java
tika,org.apache.tika.parser.wordperfect,WPInputStreamTest,0,0,10,9,79,10,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/wordperfect/WPInputStreamTest.java
tika,org.apache.tika.parser.wordperfect,WPPrefixArea,18,9,22,22,143,36,0,0,0.09090909090909091,3,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WPPrefixArea.java
tika,org.apache.tika.parser.wordperfect,WP6Charsets,3,2,2,1,30,4,0,0,1.0,3,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WP6Charsets.java
tika,org.apache.tika.parser.wordperfect,WP5DocumentAreaExtractor,1,0,1,0,55,15,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WP5DocumentAreaExtractor.java
tika,org.apache.tika.parser.wordperfect,WPPrefixAreaExtractor,0,0,2,1,32,3,0,0,-1.0,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WPPrefixAreaExtractor.java
tika,org.apache.tika.parser.wordperfect,WP5Charsets,2,1,2,1,29,4,0,0,1.0,2,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WP5Charsets.java
tika,org.apache.tika.parser.wordperfect,WPDocumentAreaExtractor,1,0,5,1,50,10,0,0,0.8,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WPDocumentAreaExtractor.java
tika,org.apache.tika.parser.wordperfect,WordPerfectParser,8,0,7,3,79,16,0,0,0.8571428571428571,1,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WordPerfectParser.java
tika,org.apache.tika.parser.wordperfect,QuattroProParser,5,2,2,2,24,3,0,0,1.0,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/QuattroProParser.java
tika,org.apache.tika.parser.wordperfect,QPWTextExtractor,8,0,16,14,169,21,0,0,0.125,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/QPWTextExtractor.java
tika,org.apache.tika.parser.wordperfect,Context,5,0,1,1,13,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/QPWTextExtractor.java
tika,org.apache.tika.parser.wordperfect,WP6DocumentAreaExtractor,7,0,2,1,103,29,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WP6DocumentAreaExtractor.java
tika,org.apache.tika.parser.wordperfect,WPInputStream,1,0,19,19,161,28,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/wordperfect/WPInputStream.java
tika,org.apache.tika.parser.odf,ODFParserTest,0,0,20,18,245,22,0,0,-1.0,1,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java
tika,org.apache.tika.parser.odf,FlatOpenDocumentMacroHandler,9,0,6,3,66,13,0,0,0.0,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/FlatOpenDocumentMacroHandler.java
tika,org.apache.tika.parser.odf,FlatOpenDocumentParser,21,0,9,6,104,22,0,0,0.3333333333333333,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/FlatOpenDocumentParser.java
tika,org.apache.tika.parser.odf,FlatOpenDocumentParserHandler,11,0,5,3,68,17,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/FlatOpenDocumentParser.java
tika,org.apache.tika.parser.odf,OpenDocumentMacroHandler,0,0,3,2,24,5,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentMacroHandler.java
tika,org.apache.tika.parser.odf,NSNormalizerContentHandler,3,0,6,5,43,9,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/NSNormalizerContentHandler.java
tika,org.apache.tika.parser.odf,OpenDocumentContentParser,0,0,3,2,15,3,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java
tika,org.apache.tika.parser.odf,OpenDocumentMetaParser,3,0,8,1,82,13,0,0,0.625,2,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentMetaParser.java
tika,org.apache.tika.parser.odf,OpenDocumentParser,7,0,12,7,174,39,0,0,0.4166666666666667,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java
tika,org.apache.tika.parser.odf,OpenDocumentBodyHandler,44,13,21,7,423,88,0,0,0.23809523809523808,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentBodyHandler.java
tika,org.apache.tika.parser.odf,Style,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentBodyHandler.java
tika,org.apache.tika.parser.odf,TextStyle,3,3,1,1,8,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentBodyHandler.java
tika,org.apache.tika.parser.odf,ListStyle,1,1,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/odf/OpenDocumentBodyHandler.java
tika,org.apache.tika.parser.odf,ODFParserTest,1,0,10,10,110,10,0,0,0.2,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java
tika,org.apache.tika.parser.dbf,DBFParserTest,0,0,5,5,80,9,0,0,-1.0,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/dbf/DBFParserTest.java
tika,org.apache.tika.parser.dbf,DBFRow,2,0,6,1,31,8,0,0,0.3333333333333333,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFRow.java
tika,org.apache.tika.parser.dbf,DBFParser,4,0,4,2,83,15,0,0,1.0,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFParser.java
tika,org.apache.tika.parser.dbf,DBFReader,10,2,13,3,125,26,0,0,0.38461538461538464,5,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFReader.java
tika,org.apache.tika.parser.dbf,DBFColumnHeader,5,0,4,2,39,5,0,0,0.0,2,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFColumnHeader.java
tika,org.apache.tika.parser.dbf,DBFCell,4,0,9,2,87,17,0,0,0.3333333333333333,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFCell.java
tika,org.apache.tika.parser.dbf,DBFFileHeader,6,0,7,2,90,15,0,0,0.2857142857142857,1,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFFileHeader.java
tika,org.apache.tika.parser.dif,DIFParserTest,0,0,1,1,18,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/dif/DIFParserTest.java
tika,org.apache.tika.parser.dif,DIFContentHandler,8,0,9,9,98,16,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dif/DIFContentHandler.java
tika,org.apache.tika.parser.dif,DIFParser,2,0,3,2,29,3,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dif/DIFParser.java
tika,org.apache.tika.parser.epub,EpubParserTest,0,0,4,4,62,4,0,0,-1.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/epub/EpubParserTest.java
tika,org.apache.tika.parser.epub,EpubParser,12,0,20,10,357,77,0,0,0.35,0,8,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/epub/EpubParser.java
tika,org.apache.tika.parser.epub,RootFinder,1,0,1,1,8,2,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/epub/EpubParser.java
tika,org.apache.tika.parser.epub,ContentOrderScraper,4,0,2,2,45,12,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/epub/EpubParser.java
tika,org.apache.tika.parser.epub,HRefMediaPair,2,0,2,1,11,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/epub/EpubParser.java
tika,org.apache.tika.parser.epub,EpubContentParser,0,0,2,2,11,2,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/epub/EpubContentParser.java
tika,org.apache.tika.parser.mif,MIFParserTest,1,0,2,2,23,2,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/mif/MIFParserTest.java
tika,org.apache.tika.parser.mif,MIFContentHandler,8,0,5,4,72,18,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/mif/MIFContentHandler.java
tika,org.apache.tika.parser.mif,MIFExtractor,10,0,12,10,129,21,0,0,0.4166666666666667,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/mif/MIFExtractor.java
tika,org.apache.tika.parser.mif,Tag,4,0,10,10,39,10,0,0,0.3,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/mif/MIFExtractor.java
tika,org.apache.tika.parser.mif,MIFParser,1,0,5,5,37,6,0,0,0.8,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/mif/MIFParser.java
tika,org.apache.tika.detect.ole,MiscOLEDetector,4,3,6,2,121,22,0,0,0.8333333333333334,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/detect/ole/MiscOLEDetector.java
tika,org.apache.tika.parser.image,JpegParserTest,2,0,11,11,167,11,0,0,0.2727272727272727,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/JpegParserTest.java
tika,org.apache.tika.parser.image,ImageMetadataExtractorTest,0,0,6,6,70,6,0,0,-1.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java
tika,org.apache.tika.parser.image,ICNSParserTest,1,0,2,2,32,2,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/ICNSParserTest.java
tika,org.apache.tika.parser.image,WebPParserTest,0,0,1,1,12,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/WebPParserTest.java
tika,org.apache.tika.parser.image,ImageParserTest,1,0,5,5,122,5,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/ImageParserTest.java
tika,org.apache.tika.parser.image,PSDParserTest,1,0,3,3,34,3,0,0,0.6666666666666666,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/PSDParserTest.java
tika,org.apache.tika.parser.image,HeifParserTest,1,0,1,1,13,1,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/test/java/org/apache/tika/parser/image/HeifParserTest.java
tika,org.apache.tika.parser.image,BPGParser,6,0,3,2,85,15,0,0,1.0,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/BPGParser.java
tika,org.apache.tika.parser.image,ICNSParser,4,1,2,2,80,12,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ICNSParser.java
tika,org.apache.tika.parser.image,ICNSType,39,32,9,8,91,12,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ICNSType.java
